Last name of the artist;First name of the artist;Sex of the artist (F/M/FM/empty);Membership in movement, if applicable;Biographical elements;Detailed address of the artist, as it appears in the catalogue;Country of the artist;State of the artist;City of the artist;Street number of the artist's address;Street name of the artist's address;Floor level of the artist's address;Local address of the artist;Additional information on the artist's address;Address as it appears in the catalogue;Country of the artist 2;State of the artist 2;City of the artist 2;Street number of the artist's address 2;Street name of the artist's address 2;Floor level of the artist's address 2;Local address of the artist 2;Additional information on the artist's address 2;Artist's nationality;Student of;Birth year;Month of birth;Day of birth;Detailed birth address of the artist, as it appears in the catalogue;Country of birth;State of birth;City of birth;Street number of the birth address;Street name of the birth address;Floor level of the birth address;Local address of birth;Additional information on the birth address;Year of death;Month of death;Day of death;Detailed death address of the artist, as it appears in the catalogue;Country of death;State of death;City of death;Street number of the death address;Street name of the death address;Floor level of the death address;Local address of death;Additional information on the death address;Notes;Number;Title of artwork;Subtitle;Translated title;Start year of creation;Start month of creation;Start day of creation;End year of creation;End month of creation;End day of creation;Country of creation;State of creation;City of creation;Dimensions;Categories;Medium;Room;Chapter of the catalogue ?;Price;Location/Owner;Owner's country;Owner's state;Owner's city;Notes;
BARABANDY, Richard; ; ; ;né à Milan (Italie). -34, boulevard de Clichy, Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;Ile-de-Ré (St;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BARABANDY, Richard; ; ; ;né à Milan (Italie). -34, boulevard de Clichy, Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;71;Nature morte;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BARABANDY, Richard; ; ; ;né à Milan (Italie). -34, boulevard de Clichy, Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;72;En vain!;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BARBIER, Ernest; ; ; ;né à Chartres. -131, rue de Fontenay. Vincennes; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;Fleurs et Fruits;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BARBIER, Ernest; ; ; ;né à Chartres. -131, rue de Fontenay. Vincennes; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;74;Fleurs;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BARBIER, Ernest; ; ; ;né à Chartres. -131, rue de Fontenay. Vincennes; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;75;Fleurs et Fruits;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BARON (Mme), Hélène (Française); ; ; ; Villa Sainte Rose, Petit-Juas, Cannes; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;Campagnà de Rome;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BASTON, Alexandre; ; ; ; né à Paris. -Luzarches; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;77;Soleil levant;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BASTON, Alexandre; ; ; ; né à Paris. -Luzarches; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;78;Le père Duponnois;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BATTAGLLA, Matteo; ; ; ;né à Nice. -5, rue Bernard Palissy. Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;79;Les Roses;Panneau décoratif; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BATTAGLLA, Matteo; ; ; ;né à Nice. -5, rue Bernard Palissy. Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;80;Les Iris;Panneau décoratif; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BATTAGLLA, Matteo; ; ; ;né à Nice. -5, rue Bernard Palissy. Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;81;Les Coquelicots (étude);Appartient à M. Leplé; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BATTAGLLA, Matteo; ; ; ;né à Nice. -5, rue Bernard Palissy. Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;82;Coin de Jardin;Etude; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BAUQUIER, Jules; ; ; ;né à Paris. - 26, rue du Roi Sicile; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;83;Ma mère;Portrait; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BAUQUIER, Jules; ; ; ;né à Paris. - 26, rue du Roi Sicile; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;84;Portrait de M. Bubourg;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BELLANGER, Auguste; ; ; ;né à Villette (Seine 7, rue Denfert-Rochereau, Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;85;La Communiante malade;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BELLANGER, Auguste; ; ; ;né à Villette (Seine 7, rue Denfert-Rochereau, Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;86;Portrait de mon ami F. D...;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BENOIST, Théophile-Maximilien; ; ; ;né à Paris. -44, Passage des Thermopyles; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;87;Le pont de la Barque (Haute;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BENOIST, Théophile-Maximilien; ; ; ;né à Paris. -44, Passage des Thermopyles; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;88;Poulet;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BENOIST, Théophile-Maximilien; ; ; ;né à Paris. -44, Passage des Thermopyles; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;89;Chemin à Vrégille (Doubs);; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BENOIST, Théophile-Maximilien; ; ; ;né à Paris. -44, Passage des Thermopyles; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;90;Nature morte;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BENOIST, Théophile-Maximilien; ; ; ;né à Paris. -44, Passage des Thermopyles; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;91;Clerval, sur le Doubs;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BENOIST, Théophile-Maximilien; ; ; ;né à Paris. -44, Passage des Thermopyles; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;92;Ferme à Clamart;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BENOIST, Théophile-Maximilien; ; ; ;né à Paris. -44, Passage des Thermopyles; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;93;Hauteur de l'Hay;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BERCIOUX, Jean-Charles; ; ; ;né à Paris. -51 bis rue Cler; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;94;Chrysanthêmes;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BERCIOUX, Jean-Charles; ; ; ;né à Paris. -51 bis rue Cler; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;95;Pensées;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BERCIOUX, Jean-Charles; ; ; ;né à Paris. -51 bis rue Cler; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;96;Lys;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BERCIOUX, Jean-Charles; ; ; ;né à Paris. -51 bis rue Cler; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;97;Roses trémières;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BERNARD, Emile-Henry; ; ; ;né à Lille en-Flandre. -5, avenue Beaulieu, Asnières; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;98;Pardon à Pont-Aven (1888);; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BERNARD, Emile-Henry; ; ; ;né à Lille en-Flandre. -5, avenue Beaulieu, Asnières; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;99;Moissonneurs de blé noir. Pont-Aven 1888;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BERNARD, Emile-Henry; ; ; ;né à Lille en-Flandre. -5, avenue Beaulieu, Asnières; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;100;Marché breton. Pont-Aven (1888);; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BERNARD, Emile-Henry; ; ; ;né à Lille en-Flandre. -5, avenue Beaulieu, Asnières; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;101;Printemps à (St-Brion. 1888);; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BERNARD, Emile-Henry; ; ; ;né à Lille en-Flandre. -5, avenue Beaulieu, Asnières; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;102;Nature morte (1890);; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BERNARD, Emile-Henry; ; ; ;né à Lille en-Flandre. -5, avenue Beaulieu, Asnières; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;103;La Ville Estoir, en St-Briac (1891);; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BERNARD, Emile-Henry; ; ; ;né à Lille en-Flandre. -5, avenue Beaulieu, Asnières; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;104;Ile de la Grande-Jatte (1890);; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BERNARD, Emile-Henry; ; ; ;né à Lille en-Flandre. -5, avenue Beaulieu, Asnières; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;105;La mer sauvage, St-Briac (1891;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BERNARD, Emile-Henry; ; ; ;né à Lille en-Flandre. -5, avenue Beaulieu, Asnières; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;106;Moisson au bord de la mer (1891);; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BERNARD, Lucien-Saint-Fargeau-Eugène; ; ; ;né à Paris. 28, rue du Lycée, Sceaux (Seine); ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;107;Cascade aux Vaux de Cernay;Appartient à Mme B; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BERNARD, Lucien-Saint-Fargeau-Eugène; ; ; ;né à Paris. 28, rue du Lycée, Sceaux (Seine); ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;108;Marine;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BERNARD, Lucien-Saint-Fargeau-Eugène; ; ; ;né à Paris. 28, rue du Lycée, Sceaux (Seine); ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;109;Tombée du jour à Bagneux (Seine);; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BERNARD, Lucien-Saint-Fargeau-Eugène; ; ; ;né à Paris. 28, rue du Lycée, Sceaux (Seine); ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;110;Nature morte;Appartient à M. de Ch.); ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BERNARD, Lucien-Saint-Fargeau-Eugène; ; ; ;né à Paris. 28, rue du Lycée, Sceaux (Seine); ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;111;Oignons;Nature morte; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BERNARD, Lucien-Saint-Fargeau-Eugène; ; ; ;né à Paris. 28, rue du Lycée, Sceaux (Seine); ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;112;Pommes de terre;Nature morte; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BERTHIER, Paul; ; ; ;né à Paris, -13, rue Bonaparte; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;113;Près du Sarthon;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BERTHIER, Paul; ; ; ;né à Paris, -13, rue Bonaparte; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;114;Sur les bords de la Sarthe;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BERTHIER, Paul; ; ; ;né à Paris, -13, rue Bonaparte; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;115;Intérieur;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BERTHIER, Paul; ; ; ;né à Paris, -13, rue Bonaparte; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;116;Moulin du père Baptiste;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BERTHIER, Paul; ; ; ;né à Paris, -13, rue Bonaparte; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;117;Etude;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BERTIE (Mlle), Fanny; ; ; ;née à Londres. -47, rue Laugier, Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;118;Five o'cloch dans l'atelier;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BERTIE (Mlle), Fanny; ; ; ;née à Londres. -47, rue Laugier, Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;119;Clown étudiant;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BESSET, Cyrille; ; ; ; né à Saint-Sernin-du-Plain (Saône Loire. -Villa Lucie, Nice; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;120;Bibelots;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BESSET, Cyrille; ; ; ; né à Saint-Sernin-du-Plain (Saône Loire. -Villa Lucie, Nice; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;121;Poisson;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BESSET, Cyrille; ; ; ; né à Saint-Sernin-du-Plain (Saône Loire. -Villa Lucie, Nice; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;122;Bibelots orientaux;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BESSET, Cyrille; ; ; ; né à Saint-Sernin-du-Plain (Saône Loire. -Villa Lucie, Nice; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;123;Envoi de pommes;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BESNUS, Georges; ; ; ;né à Paris. 8, rue Notre des; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;124;Étude de figure au soleil;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BESNUS, Georges; ; ; ;né à Paris. 8, rue Notre des; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;125;Une Parisienne;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BESNUS, Georges; ; ; ;né à Paris. 8, rue Notre des; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;126;La mare de Guinettes à Etampes;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BESNUS, Georges; ; ; ;né à Paris. 8, rue Notre des; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;127;En vue du cap Matifou à Alger;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BESNUS, Georges; ; ; ;né à Paris. 8, rue Notre des; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;128;Les bords du Loing à Grès;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BESNUS, Georges; ; ; ;né à Paris. 8, rue Notre des; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;129;La plage de Mustapha à Alger;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BESNUS, Georges; ; ; ;né à Paris. 8, rue Notre des; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;130;Le Loing à Grès;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BESNUS, Georges; ; ; ;né à Paris. 8, rue Notre des; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;131;Près du pont de Grès;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BESNUS, Georges; ; ; ;né à Paris. 8, rue Notre des; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;132;Le bois de Bouraine au pont de pierre à Étampes;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BESNUS, Georges; ; ; ;né à Paris. 8, rue Notre des; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;133;Ciel d'orage à Mortefontaine;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BIDERMANN, Jean; ; ; ;né à l'Ile Bourbon. -32, rue de Cléry. Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;134;Portrait;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BIDERMANN, Jean; ; ; ;né à l'Ile Bourbon. -32, rue de Cléry. Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;135;L'Offrande du jongleur;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BIDERMANN, Jean; ; ; ;né à l'Ile Bourbon. -32, rue de Cléry. Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;136;Croquis d'Algérie. (De Colea à Blidah);; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BIDERMANN, Jean; ; ; ;né à l'Ile Bourbon. -32, rue de Cléry. Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;137;Souvenir de 1870 à Bry;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BIDERMANN, Jean; ; ; ;né à l'Ile Bourbon. -32, rue de Cléry. Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;138;Rue Poissonnière;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
BIDERMANN, Jean; ; ; ;né à l'Ile Bourbon. -32, rue de Cléry. Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;139;Mon petit coin;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
